legacy_url,route,language,type,draft_id,ordered_content,reference_fields
https://www.msm.digital/project/ea-need-for-speed-influencer-campaign/,/cases/ea-need-for-speed-influencer-campaign,en,caseStudy,drafts.case-msm-ea-need-for-speed-influencer-campaign-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [6f9e09fa63350227],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/microsoft-retail-training-per-escape-room/,/cases/microsoft-retail-training-per-escape-room,en,caseStudy,drafts.case-msm-microsoft-retail-training-per-escape-room-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [dd638b91f8adb9c2],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""service-msm-training-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""8a980e4ea34db9a4""}]}"
https://www.msm.digital/project/snakebyte-pebble-gear-social-media/,/cases/snakebyte-pebble-gear-social-media,en,caseStudy,drafts.case-msm-snakebyte-pebble-gear-social-media-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [5d3c6b2b0f1407cb],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-hashtaglove-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""e3d2758691d5d814""}, {""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/turtle-beach-digital-product-communications/,/cases/turtle-beach-digital-product-communications,en,caseStudy,drafts.case-msm-turtle-beach-digital-product-communications-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [f4d44e85b6ff0f84],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-digital-signage-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""131a9483d57f38ab""}, {""_type"": ""reference"", ""_ref"": ""service-msm-hashtaglove-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""e3d2758691d5d814""}, {""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}, {""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/coop-queue-management/,/cases/coop-queue-management,en,caseStudy,drafts.case-msm-coop-queue-management-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [eca1b49047bd8530],"{""services"": [{""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}]}"
https://www.msm.digital/project/daikin-energy-bonus/,/cases/daikin-energy-bonus,en,caseStudy,drafts.case-msm-daikin-energy-bonus-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [50518a6aeab27ce8],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-cashback-solutions-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""e8df6475c2ac48de""}]}"
https://www.msm.digital/project/microsoft-trainings/,/cases/microsoft-trainings,en,caseStudy,drafts.case-msm-microsoft-trainings-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [215c8e2f39716c66],"{""services"": [{""_type"": ""reference"", ""_ref"": ""d118cc4d-59f7-44a2-9ebd-64fffd1f773f"", ""_key"": ""7fdde00c8e3c6ec7""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}, {""_type"": ""reference"", ""_ref"": ""service-msm-training-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""8a980e4ea34db9a4""}]}"
https://www.msm.digital/project/ar-showrooms/,/cases/ar-showrooms,en,caseStudy,drafts.case-msm-ar-showrooms-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [ed5dc7ec3d1f2b23],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}]}"
https://www.msm.digital/project/ubs-virtual-treasure-hunt/,/cases/ubs-virtual-treasure-hunt,en,caseStudy,drafts.case-msm-ubs-virtual-treasure-hunt-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [7181f9c3272fc57f],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}]}"
https://www.msm.digital/project/schleich-digital-instore-activation/,/cases/schleich-digital-instore-activation,en,caseStudy,drafts.case-msm-schleich-digital-instore-activation-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [69c6efc00c0b285d],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}]}"
https://www.msm.digital/project/bandai-namco-pr/,/cases/bandai-namco-pr,en,caseStudy,drafts.case-msm-bandai-namco-pr-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [b1c6fdb8070419dd],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}]}"
https://www.msm.digital/project/brother-augmented-reality/,/cases/brother-augmented-reality,en,caseStudy,drafts.case-msm-brother-augmented-reality-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [dfdebcc66f9fe60b],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-ar-link-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4f91108963205488""}]}"
https://www.msm.digital/project/epic-games-fortnite-pr/,/cases/epic-games-fortnite-pr,en,caseStudy,drafts.case-msm-epic-games-fortnite-pr-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [f085bed85bef405f],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}]}"
https://www.msm.digital/project/minimax-virtual-reality-experience/,/cases/minimax-virtual-reality-experience,en,caseStudy,drafts.case-msm-minimax-virtual-reality-experience-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [aac222aa0db227ef],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""service-msm-mixed-reality-in-manufacturing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6f490e7737f59a97""}]}"
https://www.msm.digital/project/microsoft-ecommerce/,/cases/microsoft-ecommerce,en,caseStudy,drafts.case-msm-microsoft-ecommerce-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [62753b6f887275ba],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}]}"
https://www.msm.digital/project/hatch-angrybirdsgo-turboedition-landingpage/,/cases/hatch-angrybirdsgo-turboedition-landingpage,en,caseStudy,drafts.case-msm-hatch-angrybirdsgo-turboedition-landingpage-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [4dd0ac90276fc77b],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/microsoft-misx-furniture-rollout/,/cases/microsoft-misx-furniture-rollout,en,caseStudy,drafts.case-msm-microsoft-misx-furniture-rollout-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [a797c4305f714ad4],"{""services"": [{""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}]}"
https://www.msm.digital/project/aeg-electrolux-showkitchen-rollout/,/cases/aeg-electrolux-showkitchen-rollout,en,caseStudy,drafts.case-msm-aeg-electrolux-showkitchen-rollout-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [d842d8ac53b6aa31],"{""services"": [{""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}]}"
https://www.msm.digital/project/mr-showroom/,/cases/mr-showroom,en,caseStudy,drafts.case-msm-mr-showroom-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [33f10182f5b61819],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""service-msm-mixed-reality-in-manufacturing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6f490e7737f59a97""}]}"
https://www.msm.digital/project/dotnow-retail-experience/,/cases/dotnow-retail-experience,en,caseStudy,drafts.case-msm-dotnow-retail-experience-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [24de783b2b977b21],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}]}"
https://www.msm.digital/project/erfal-eq3-influencer-cooperations/,/cases/erfal-eq3-influencer-cooperations,en,caseStudy,drafts.case-msm-erfal-eq3-influencer-cooperations-en,challengeAndSolution [challenge-solution] → intertitleCTA [56b5b5cede8e2f2a],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-hashtaglove-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""e3d2758691d5d814""}, {""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}]}"
https://www.msm.digital/project/ea-star-wars-battlefront-influencer-marketing/,/cases/ea-star-wars-battlefront-influencer-marketing,en,caseStudy,drafts.case-msm-ea-star-wars-battlefront-influencer-marketing-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [65abc30d4b798cc2],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}, {""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/oculus-european-product-launch/,/cases/oculus-european-product-launch,en,caseStudy,drafts.case-msm-oculus-european-product-launch-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [8898fef69438e4e4],"{""services"": [{""_type"": ""reference"", ""_ref"": ""d118cc4d-59f7-44a2-9ebd-64fffd1f773f"", ""_key"": ""7fdde00c8e3c6ec7""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}, {""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}, {""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}, {""_type"": ""reference"", ""_ref"": ""service-msm-mixed-reality-in-manufacturing-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6f490e7737f59a97""}]}"
https://www.msm.digital/project/ea-fifa-pr/,/cases/ea-fifa-pr,en,caseStudy,drafts.case-msm-ea-fifa-pr-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [3ce820222d2c3520],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}]}"
https://www.msm.digital/project/recaro-gaming-social-media-and-pr/,/cases/recaro-gaming-social-media-and-pr,en,caseStudy,drafts.case-msm-recaro-gaming-social-media-and-pr-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [df3526168dc9f7ea],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}, {""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}, {""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}]}"
https://www.msm.digital/project/aeg-electrolux-dishwasher-virtual-reality/,/cases/aeg-electrolux-dishwasher-virtual-reality,en,caseStudy,drafts.case-msm-aeg-electrolux-dishwasher-virtual-reality-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [540e9b4071656c7f],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}, {""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}]}"
https://www.msm.digital/project/anker-lollapalooza-truck-promotion/,/cases/anker-lollapalooza-truck-promotion,en,caseStudy,drafts.case-msm-anker-lollapalooza-truck-promotion-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [d159070d49e78a54],"{""services"": [{""_type"": ""reference"", ""_ref"": ""d118cc4d-59f7-44a2-9ebd-64fffd1f773f"", ""_key"": ""7fdde00c8e3c6ec7""}]}"
https://www.msm.digital/project/microsoft-digital-eatery/,/cases/microsoft-digital-eatery,en,caseStudy,drafts.case-msm-microsoft-digital-eatery-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [3900f536484a7b53],"{""services"": [{""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}, {""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}]}"
https://www.msm.digital/project/microsoft-xbox-cassette-player-photo-shoot/,/cases/microsoft-xbox-cassette-player-photo-shoot,en,caseStudy,drafts.case-msm-microsoft-xbox-cassette-player-photo-shoot-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [4af72588d85840b5],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/coca-cola-metarcube/,/cases/coca-cola-metarcube,en,caseStudy,drafts.case-msm-coca-cola-metarcube-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [c7e6aed54f157b04],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}]}"
https://www.msm.digital/project/garmin-esports-cooperation/,/cases/garmin-esports-cooperation,en,caseStudy,drafts.case-msm-garmin-esports-cooperation-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [1d2b75db6b08889f],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}]}"
https://www.msm.digital/project/aeg-electrolux-one2five-review-platform/,/cases/aeg-electrolux-one2five-review-platform,en,caseStudy,drafts.case-msm-aeg-electrolux-one2five-review-platform-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [fc0df9efdf312f43],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""390b907a-714e-4c06-a733-845c155580ca"", ""_key"": ""667cc23770f61b02""}, {""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}]}"
https://www.msm.digital/project/priokoll-ux-ui-and-branding/,/cases/priokoll-ux-ui-and-branding,en,caseStudy,drafts.case-msm-priokoll-ux-ui-and-branding-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [976864613c84e236],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}]}"
https://www.msm.digital/project/microsoft-expertzone-social-media/,/cases/microsoft-expertzone-social-media,en,caseStudy,drafts.case-msm-microsoft-expertzone-social-media-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [a773287602aab637],"{""services"": [{""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}, {""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}, {""_type"": ""reference"", ""_ref"": ""service-msm-training-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""8a980e4ea34db9a4""}, {""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}]}"
https://www.msm.digital/project/eppendorf-e-learning-concept/,/cases/eppendorf-e-learning-concept,en,caseStudy,drafts.case-msm-eppendorf-e-learning-concept-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [83f21ad833f7fb3c],"{""services"": [{""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-training-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""8a980e4ea34db9a4""}]}"
https://www.msm.digital/project/migros-ar-digital-loyalty-campaign/,/cases/migros-ar-digital-loyalty-campaign,en,caseStudy,drafts.case-msm-migros-ar-digital-loyalty-campaign-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [e7448cb16ba8bf3d],"{""services"": [{""_type"": ""reference"", ""_ref"": ""e0a5b3ac-34a8-4498-8db0-b81dddd0f7fa"", ""_key"": ""dd331c0a83a6d8fd""}, {""_type"": ""reference"", ""_ref"": ""eb1ade77-fd4b-4a0f-9d1c-08687f770c75"", ""_key"": ""60871721626d5ee6""}, {""_type"": ""reference"", ""_ref"": ""service-msm-development-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""4dd7c2502efe8a3a""}, {""_type"": ""reference"", ""_ref"": ""service-msm-couplar-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6c4d55dc3264c363""}, {""_type"": ""reference"", ""_ref"": ""service-msm-strategy-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""bd7651ce5e5e4883""}]}"
https://www.msm.digital/project/jakks-pacifik-harry-potter-magic-wand-activation/,/cases/jakks-pacifik-harry-potter-magic-wand-activation,en,caseStudy,drafts.case-msm-jakks-pacifik-harry-potter-magic-wand-activation-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [bf1d0663b7070fcc],"{""services"": [{""_type"": ""reference"", ""_ref"": ""d118cc4d-59f7-44a2-9ebd-64fffd1f773f"", ""_key"": ""7fdde00c8e3c6ec7""}]}"
https://www.msm.digital/project/samsung-sales-training/,/cases/samsung-sales-training,en,caseStudy,drafts.case-msm-samsung-sales-training-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [e191c6bdc9ee9b4d],"{""services"": [{""_type"": ""reference"", ""_ref"": ""d118cc4d-59f7-44a2-9ebd-64fffd1f773f"", ""_key"": ""7fdde00c8e3c6ec7""}, {""_type"": ""reference"", ""_ref"": ""ccb58dec-5ce3-4d6d-bdc5-549e42be254b"", ""_key"": ""b7165e9345deb7d2""}, {""_type"": ""reference"", ""_ref"": ""service-msm-training-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""8a980e4ea34db9a4""}]}"
https://www.msm.digital/project/ea-the-sims-tiktok-influencer-marketing/,/cases/ea-the-sims-tiktok-influencer-marketing,en,caseStudy,drafts.case-msm-ea-the-sims-tiktok-influencer-marketing-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [5cf83779e030eb28],"{""services"": [{""_type"": ""reference"", ""_ref"": ""f172b651-99a4-4471-94c6-1ac402a109eb"", ""_key"": ""0d35c3d7d8c6a2df""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/bigben-consumer-electronics-activation/,/cases/bigben-consumer-electronics-activation,en,caseStudy,drafts.case-msm-bigben-consumer-electronics-activation-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [42c1ea9052ce499d],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}, {""_type"": ""reference"", ""_ref"": ""c14eb875-b2d1-4e6e-9a92-60cdc249e30b"", ""_key"": ""fa1633963e41e197""}]}"
https://www.msm.digital/project/warner-bros-lego-games-brand-communication/,/cases/warner-bros-lego-games-brand-communication,en,caseStudy,drafts.case-msm-warner-bros-lego-games-brand-communication-en,challengeAndSolution [challenge-solution] → resultsMetrics [results] → intertitleCTA [9c45ff711d6c6205],"{""services"": [{""_type"": ""reference"", ""_ref"": ""service-msm-pr-en"", ""_weak"": true, ""_strengthenOnPublish"": {""type"": ""services""}, ""_key"": ""6aee070235f9df80""}]}"
